hr,alt_name,ra_ysb,dec_ysb,vmag,bv_color,parallax_ysb,ra_simbad,dec_simbad,parallax_simbad,iau_name,star_size,distance,x_coordinate,y_coordinate,z_coordinate,rgb_color,origin,note,source,constellation_common_name,constellation_alt_name,asterism
HR3694,,139.2383,-39.4014,5.33,1.17,0.027,2.430158358779077,-0.6736702478659328,8.7818,,10,113.87187137033409,-67.40722245234419,58.10675691226636,-71.03994828109661,"(1.0, 0.5427790002751999, 0)",,,,,,
HR3695,,138.0513,-76.6631,6.14,1.09,,2.4094537286476525,-1.3148782102360321,9.2743,,5,107.82484931477308,-20.299890961664577,18.245072339606704,-104.31313384239094,"(1.0, 0.6478409890997925, 0)",,,,,,
HR3696,,139.0508,-57.5414,4.34,1.63,0.025,2.4268856232013984,-0.9853871973414331,6.68,,15,149.70059880239523,-62.473900860091824,54.21150937665831,-124.77336752778457,"(1.0, 0.13487563292552524, 0)",,,,,,
HR3697,,140.1825,51.2661,6.13,0.42,0.036,2.4466433461077575,0.8947616103775051,34.2518,,5,29.195545927513294,-14.031239043932443,11.697717387374874,22.7742758572621,"(0, 0.9056227262087054, 1.0)",,,,,,
HR3698,,140.4304,56.6992,5.47,1.61,,2.450972253664436,0.9895880797662224,4.4131,,10,226.598082980218,-95.90164100114441,79.2511639003177,189.39065310633038,"(1.0, 0.16902553321724553, 0)",,,,,,
HR3699,Iot Car,139.2725,-59.2753,2.25,0.18,0.017,2.430764181153459,-1.024940553560751,4.26,Aspidiske,25,234.7417840375587,-92.35278110863908,79.51299530999927,-200.6298895266298,"(0, 2.220446049250313e-16, 1.0)",,,,Carina,Car,
HR37,,3.0417,-17.9383,5.25,1.48,-0.015,0.05308597557147316,-0.28033040695087547,4.397,,10,227.42779167614285,218.24205994120405,11.596488144682214,-62.923168721999104,"(1.0, 0.4047985522200105, 0)",,,,,,
HR370,Nu  Phe,18.7962,-45.5314,4.96,0.58,0.069,0.32805800783341127,-0.776118865510895,65.527,,15,15.260884826102217,10.309937767221525,3.509054066751291,-10.690478402213456,"(0.8162838444694361, 1.0, 1.0)",,,,Phoenix,Phe,
HR3700,,139.4263,-54.4953,6.33,1.41,,2.4334460088068943,-0.9338414122323475,4.0669,,5,245.88753104330078,-111.08058419354698,95.11954749944424,-197.67157970050096,"(1.0, 0.5426226763589834, 0)",,,,,,
HR3701,,140.2471,38.1883,6.12,0.38,0.018,2.4477785904744356,0.6665107223154085,23.44,,5,42.662116040955624,-25.779614881195073,21.442671867339094,26.375735532091863,"(0, 0.639294023079123, 1.0)",,,,,,
HR3702,,139.8904,-11.3142,6.62,0.08,,2.4415624657473884,-0.18648906247711122,6.1323,,5,163.07095217128972,-122.55787738756395,103.2354007686539,-30.234982395254008,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3703,,139.5242,-51.0511,5.26,-0.07,,2.4351612734652197,-0.8892303027581082,6.5299,,10,153.14170201687622,-73.39131961970723,62.62793473151926,-118.92786423865626,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3704,,139.8883,-15.8344,5.78,1.29,,2.441507243648189,-0.24723174594292122,6.4927,,10,154.01912917584363,-114.21022476597919,96.214621599898,-37.691687430760744,"(1.0, 0.7992468194530852, 0)",,,,,,
HR3705,40Alp Lyn,140.2637,34.3925,3.13,1.55,0.025,2.448064274001243,0.6002633977864993,14.7042,,20,68.0077800900423,-43.15534310598366,35.87440211075081,38.41486414627209,"(1.0, 0.2747730696851488, 0)",,,,Lynx,Lyn,
HR3706,26    Hya,139.9433,-11.975,4.79,0.93,0.023,2.4424705987783417,-0.17497182754989768,9.4514,,15,105.80443108957402,-79.7470018154504,67.05037686273718,-18.418477195465666,"(1.0, 0.8858404242798206, 0)",,,,Hydra,Hya,
HR3707,,140.3633,32.9019,6.16,1.09,,2.4498010009412807,0.5742509018244086,11.9352,,5,83.78577652657685,-54.17413776422082,44.87529107471108,45.51293658537819,"(1.0, 0.6478409890997925, 0)",,,,,,
HR3708,,139.6758,-51.5606,5.87,0.54,,2.4378145159400044,-0.8803327370266986,0.5375,,10,1860.4651162790697,-903.3865359886921,766.7651915036788,-1434.327144198272,"(0.6089174772578823, 1.0, 1.0)",,,,,,
HR3709,27    Hya,140.1208,-9.5558,4.8,0.93,0.022,2.4455709787727984,-0.1473807794346009,14.6304,,15,68.35083114610674,-51.88373093585053,43.34939214230931,-10.037170090825146,"(1.0, 0.8858404242798206, 0)",,,,Hydra,Hya,
HR371,,19.0783,33.1147,6.02,1.15,,0.3329886218105076,0.577960881326153,9.3487,,5,106.9667440392782,84.6716596901375,29.28518000415587,58.437766964576866,"(1.0, 0.5682712702282924, 0)",,,,,,
HR3710,,139.9496,-34.1033,6.39,-0.1,,2.442583307430268,-0.5916083050415675,4.6702,,5,214.12359213738168,-136.0504273209717,114.36348838630113,-119.41602262558042,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3711,,140.3142,15.3711,6.53,-0.01,,2.4489403042482762,0.26828069613888866,5.4587,,5,183.19380072178356,-135.93465725162605,112.79925476630895,48.55991870813648,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3712,,139.3217,-68.6894,5.39,0.42,0.058,2.4316248903626256,-1.174788220771672,29.4612,,10,33.94294869183876,-9.92958386873687,8.53420540167964,-31.316041707924406,"(0, 0.9056227262087054, 1.0)",,,,,,
HR3713,,139.4654,-67.0508,6.11,1.26,,2.4341270504806722,-1.1684829122758253,2.9943,,5,333.96787229068565,-99.38250427485062,84.9851051704587,-307.3030905565271,"(1.0, 0.8678416108747024, 0)",,,,,,
HR3714,,140.2312,-15.6178,6.33,0.46,,2.4474968652640654,-0.2510162859438211,20.2455,,5,49.39369242547727,-36.77577074302277,30.60646072720596,-12.268826326641049,"(0.15493715932889807, 1.0, 1.0)",,,,,,
HR3715,,140.1842,-31.7606,6.82,0.0,,2.446683325101198,-0.5277838041337335,3.81,,5,262.4671916010499,-174.17091720081558,145.19291965380123,-132.18371439316456,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3716,,140.1233,-37.5814,6.05,1.39,,2.4456186074446484,-0.6356194278544481,5.9481,,5,168.12091256031337,-103.82369701859483,86.73737269647542,-99.80936506769433,"(1.0, 0.5835358611287762, 0)",,,,,,
HR3717,,139.8858,-55.1867,6.28,-0.1,,2.441459309500799,-0.9566765622938153,1.7887,,5,559.065242913848,-246.37035685835252,207.57105407551447,-456.9133950824683,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3718,The Pyx,140.3733,-25.9656,4.72,1.63,0.01,2.4499761440388226,-0.4194821952739503,5.096,,15,196.23233908948194,-138.03733840649025,114.30283696076208,-79.92299777224923,"(1.0, 0.13487563292552524, 0)",,,,Pyxis,Pyx,
HR3719,,141.965,75.0983,6.29,0.07,,2.4777550480950383,1.3107129830612188,6.28,,5,159.23566878980893,-32.25297725897636,25.230615758144758,153.88034215368296,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR372,,19.2712,44.9019,6.34,0.5,,0.3363441879306282,0.78368760211819,4.0384,,5,247.6228209191759,165.5672145716592,57.887084616729155,174.7960077734273,"(0.38888888888888884, 1.0, 1.0)",,,,,,
HR3720,,139.3558,-74.8944,5.29,0.02,,2.4322042970042608,-1.275935525508457,7.004,,10,142.7755568246716,-31.4821293285869,27.026328340982854,-136.61373553174857,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3721,,139.3642,-74.7347,5.86,-0.02,,2.4323759003362344,-1.2787226275000123,13.09,,10,76.39419404125287,-16.69279494988018,14.325217113953236,-73.15881105247647,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3722,,141.4342,63.9408,6.28,1.46,,2.468489756646847,1.1159799400481214,4.2206,,5,236.9331374686064,-81.38242915967618,64.887603961698,212.8469184810944,"(1.0, 0.4433500703158944, 0)",,,,,,
HR3723,,140.8825,25.1831,6.41,0.82,,2.458861684355518,0.4395234672028506,6.4022,,5,156.19630751929026,-109.66719795523647,89.18007397593402,66.4628210427048,"(1.0, 1.0, 0.15137519294895901)",,,,,,
HR3724,,140.7121,-9.8389,6.53,0.22,,2.4558859766588563,-0.14243991175985501,6.92,,5,144.50867052023122,-110.7129217246528,90.57907934730014,-20.514268286028475,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3725,,141.2321,51.5739,6.31,0.75,,2.4649633350001383,0.9001342927963198,7.74,,5,129.19896640826872,-62.60719109508623,50.27993700267898,101.21581140886505,"(1.0, 1.0, 0.4201707176850106)",,,,,,
HR3726,,140.4621,-42.195,5.58,1.63,,2.4515321436726114,-0.7296373332446704,5.0518,,10,197.94924581337344,-113.79519484998994,93.9308596565329,-131.95283684453653,"(1.0, 0.13487563292552524, 0)",,,,,,
HR3727,,141.0938,36.5869,6.67,0.21,,2.4625497542148653,0.6385650024739796,9.2337,,5,108.29894841721085,-67.66912953515921,54.614375240937136,64.55091907377967,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3728,,140.2367,-62.4047,4.81,0.94,0.017,2.4475925158860927,-1.0750419471892507,14.5169,,15,68.88523031776757,-25.18884717404029,20.9592207752572,-60.59214469276321,"(1.0, 0.8697328184492443, 0)",,,,,,
HR3729,,140.6529,-39.7747,6.54,1.13,,2.4548471559269895,-0.6671471242750466,7.3827,,5,135.45179947715604,-82.28797549109962,67.46621103340007,-83.8104375359812,"(1.0, 0.5942684168786297, 0)",,,,,,
HR373,39    Cet,19.1513,-2.5003,5.41,0.9,0.015,0.33425149173504504,-0.026173497426587766,13.3622,,10,74.83797578243104,70.67193880434176,24.543100351214015,-1.9585479308268006,"(1.0, 0.9352598957969087, 0)",,,,Cetus,Cet,
HR3730,,140.6,-46.0475,5.75,0.92,,2.4539323792148924,-0.8020233997967978,6.2812,,10,159.20524740495446,-85.5323346175593,70.25713038335299,-114.43105420487554,"(1.0, 0.9021286686689161, 0)",,,,,,
HR3731,1Kap Leo,141.1638,26.1822,4.46,1.23,-0.003,2.463769216488607,0.4569677647138113,16.3121,,15,61.30418523672611,-42.85260834296726,34.49925533018385,27.04918607658762,"(1.0, 0.9383669953434867, 0)",,,,Leo,Leo,
HR3732,,140.4583,-55.515,5.63,0.19,,2.4514634558313175,-0.9509480781222183,11.0346,,10,90.62403711960562,-40.597576274333335,33.515464408273374,-73.76494119839793,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3733,Lam Pyx,140.8013,-28.8339,4.69,0.92,0.038,2.457441788957264,-0.47413856447082925,17.0726,,15,58.57338659606621,-40.38446257959671,32.93553995846923,-26.74298052075457,"(1.0, 0.9021286686689161, 0)",,,,Pyxis,Pyx,
HR3734,Kap Vel,140.5283,-55.0108,2.5,-0.18,0.013,2.4526833896421034,-0.959744911983921,5.7,Markeb,25,175.43859649122805,-77.69898716459078,63.98542909776631,-143.69214799557912,"(0, 2.220446049250313e-16, 1.0)",,,,Vela,Vel,
HR3735,,140.9367,-37.7572,6.48,0.18,,2.4598133930980013,-0.6325614032306626,9.6953,,5,103.14275989396924,-64.59020238459323,52.421950588084485,-60.979289689227315,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3736,,141.3854,16.5856,6.29,0.97,0.016,2.467641074168605,0.2894731055569812,12.1726,,5,82.15171779241905,-61.519532629688,49.136035929328365,23.449985382122637,"(1.0, 0.8224630841659064, 0)",,,,,,
HR3737,,141.0679,-39.4258,6.06,0.2,,2.4620985712445025,-0.6732520130149682,6.71,,5,149.03129657228018,-90.633901166526,73.2163278786198,-92.9257372815614,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3738,28    Hya,141.35,-5.1175,5.59,1.52,,2.4670254491342694,-0.08521753021642994,4.0923,,10,244.3613615815067,-190.14815801804778,152.0643550400112,-20.798676942940695,"(1.0, 0.329587661830293, 0)",,,,Hydra,Hya,
HR3739,,140.9979,-51.7372,6.08,0.57,,2.4608658054359163,-0.8772534212634892,0.3216,,5,3109.452736318408,-1544.7239339111422,1251.016675789212,-2391.1255852207823,"(0.765566297806898, 1.0, 1.0)",,,,,,
HR374,,19.3504,31.7447,6.73,0.5,,0.3377293526964183,0.5540481144792133,10.7265,,5,93.22705449121335,74.80184607308522,26.26922281639176,49.04992809157719,"(0.38888888888888884, 1.0, 1.0)",,,,,,
HR3740,,140.8642,-60.3025,6.3,1.48,,2.4585378110511025,-1.0419211537169026,1.5768,,5,634.1958396752917,-248.2007991236464,201.967544925827,-547.5489358700879,"(1.0, 0.4047985522200105, 0)",,,,,,
HR3741,,141.5929,-1.4639,6.01,1.32,,2.47126335486875,-0.009353656731166953,3.8541,,5,259.463947484497,-203.31150049645606,161.1833861170232,-2.4269013098946486,"(1.0, 0.7325017486893659, 0)",,,,,,
HR3742,,141.0237,-61.6489,5.99,1.06,,2.4613138708541404,-1.0533253209221118,8.989,,10,111.24707976415618,-42.781836497179775,34.61574937414297,-96.68183447394668,"(1.0, 0.6894678503212986, 0)",,,,,,
HR3743,,142.1667,45.6014,5.41,0.98,,2.481275596158861,0.7958959849490805,11.8163,Intercrus,10,84.62886013388285,-46.764044687180075,36.3175683726941,60.46653884215982,"(1.0, 0.8070476406656815, 0)",2015 NameExoWorlds,"Intercrus means ""between the legs"" in Latin style, referring to the star's position in the constellation Ursa Major.",https://www.nameexoworlds.iau.org/2015edition,,,
HR3744,29    Hya,141.8108,-9.2236,6.54,0.05,,2.475068932449967,-0.15317513964137433,4.26,,5,234.7417840375587,-182.34111143214994,143.43160957587767,-35.81616435769069,"(0, 2.220446049250313e-16, 1.0)",,,,Hydra,Hya,
HR3745,,141.6867,-28.7875,6.1,-0.1,0.005,2.472906117320458,-0.4749442041263647,1.563,,5,639.7952655150352,-446.4438048624395,352.743516001822,-292.5712268731749,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3746,,141.6187,-40.5019,6.2,0.25,,2.471710547736318,-0.6893752803045706,10.9159,,5,91.60948707848183,-55.41342436308557,43.890884367145524,-58.2686947906763,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3747,,142.4483,55.7456,6.45,0.5,,2.486202083686193,0.9729378961070199,22.2762,,5,44.8909598585037,-20.032673547198314,15.400024038175498,37.10430604650609,"(0.38888888888888884, 1.0, 1.0)",,,,,,
HR3748,30Alp Hya,141.8967,-8.6586,1.98,1.44,0.022,2.4765671361698476,-0.12813160994774428,18.09,Alphard,50,55.279159756771705,-43.14263767569875,33.83198593423301,-7.063642512466673,"(1.0, 0.48255435037448874, 0)",,,,Hydra,Hya,
HR3749,,141.8267,-22.3439,4.69,1.14,0.03,2.4753432097485777,-0.3779732659978077,18.5521,,15,53.902253653225245,-39.38393643519334,30.962373863727603,-19.89195577332814,"(1.0, 0.581205765583964, 0)",,,,,,
HR375,,20.0812,77.5706,6.31,0.92,,0.3504765178746709,1.3538638672565457,7.611,,5,131.3887793982394,26.560332480379415,9.709623578973554,128.30932663000596,"(1.0, 0.9021286686689161, 0)",,,,,,
HR3750,,141.945,-6.0711,5.38,0.64,0.038,2.4774082533009647,-0.10347374135716597,32.2994,,10,30.96032743642297,-24.24838161868217,18.982399971928515,-3.197867281644106,"(1.0, 1.0, 0.8940170718239832)",,,,,,
HR3751,,144.2717,81.3264,4.29,1.48,0.017,2.518021984142103,1.41941311496576,3.28,,15,304.8780487804878,-37.32433815118573,26.847893758945226,301.3912888762411,"(1.0, 0.4047985522200105, 0)",,,,,,
HR3752,,141.3629,-61.9503,5.77,0.15,,2.467258096580439,-1.0480618710542007,13.3963,,10,74.64747728850503,-29.1107598275291,23.269212667408336,-64.67884715763505,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3753,,141.5754,-53.3792,5.11,-0.11,,2.4709467758513397,-0.9184113070254162,7.8356,,10,127.62264536219307,-60.69752161566747,48.15170727911665,-101.41382334310224,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3754,2Ome Leo,142.1146,9.0567,5.41,0.6,0.034,2.4803600209776553,0.15807071547116625,30.15,,10,33.16749585406302,-25.850624701827755,20.11390319036212,5.221003945916984,"(0.9155706872616828, 1.0, 1.0)",,,,Leo,Leo,
HR3755,3    Leo,142.1217,8.1883,5.71,1.04,,2.4804891348218665,0.14291289230370566,7.1461,,10,139.9364688431452,-109.32793419382426,85.04342747662012,19.93071900931414,"(1.0, 0.7179419159107875, 0)",,,,Leo,Leo,
HR3756,,141.91,-35.0078,6.65,0.2,,2.4767967745917083,-0.6107357676250859,7.3153,,5,136.6997935833117,-88.13939240432717,69.0852691765379,-78.39328195146166,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3757,23    UMa,142.8821,63.0619,3.67,0.33,0.041,2.4937633832251183,1.100637088574677,42.0904,,20,23.75838671050881,-8.582544772120315,6.495139593363255,21.180510522255048,"(0, 0.27952689705952405, 1.0)",,,,Ursa Major,UMa,
HR3758,,142.2592,-1.2569,6.27,0.27,0.012,2.482898011815127,-0.012969333057774892,10.9739,,5,91.1253064088428,-72.05509338054637,55.77175209433452,-1.18180131761857,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3759,31Tau1Hya,142.2871,-2.7689,4.6,0.46,0.072,2.483380368234131,-0.02148605981368859,54.9187,,15,18.208734001351086,-14.401368760833297,11.135777085460392,-0.39120384633742805,"(0.15493715932889807, 1.0, 1.0)",,,,Hydra,Hya,
HR376,,19.5425,47.4197,6.25,1.35,,0.3410772177819471,0.8276299995440795,2.1459,,5,466.0049396523603,297.14610452417406,105.47181675320044,343.1333446596059,"(1.0, 0.6675300894267325, 0)",,,,,,
HR3760,,142.3521,-2.2053,6.14,0.22,,2.4845082049716565,-0.03132533172238615,7.1237,,5,140.37648974549742,-111.0922696077249,85.70143657299657,-4.39662097490228,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3761,,141.6842,-64.9297,6.05,0.15,,2.4728475334838476,-1.1007843839747251,13.1648,,5,75.96013612056393,-26.991908330530926,21.329375106830472,-67.72323767867967,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3762,,142.385,-4.2472,6.26,0.84,,2.485088191609982,-0.06550855990576053,17.3062,,5,57.78275993574557,-45.67331468000179,35.19215711001373,-3.7825586416664403,"(1.0, 1.0, 0.07867375331951615)",,,,,,
HR3763,,142.3025,-20.7486,5.66,1.6,,2.4836502371546945,-0.3359911130461966,3.1389,,10,318.58294306922807,-237.98414857415028,183.91729584806544,-105.03839740791427,"(1.0, 0.18630240946715898, 0)",,,,,,
HR3764,7    LMi,142.68,33.6556,5.85,1.05,,2.4902377438698062,0.5874030188357138,7.0542,,10,141.75951915171103,-93.83959482144479,71.53810193909845,78.56329731383835,"(1.0, 0.7036310425336473, 0)",,,,Leo Minor,LMi,
HR3765,Eps Ant,142.3112,-35.9514,4.51,1.44,0.005,2.483801306066056,-0.5942613032014787,4.59,,15,217.86492374727672,-142.84928223273647,110.36134902630972,-121.9818847456119,"(1.0, 0.48255435037448874, 0)",,,,Antlia,Ant,
HR3766,,142.3179,-38.4039,6.19,0.22,,2.4839070314560385,-0.6561819840006822,16.423,,5,60.89021494245876,-38.18151860295662,29.491524775926536,-37.14888799549479,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3767,,142.4579,-23.3453,6.24,1.57,,2.4863577496960776,-0.3953983350656269,2.7432,,5,364.5377661125693,-266.74206076681185,204.9906574882904,-140.41113304412556,"(1.0, 0.23896067859054937, 0)",,,,,,
HR3768,22    UMa,143.7233,72.2056,5.72,0.48,,2.508440102898396,1.260226850911127,20.1599,,10,49.60342065188815,-12.220553022400146,8.969327955331098,47.230377726888726,"(0.27373884515137525, 1.0, 1.0)",,,,Ursa Major,UMa,
HR3769,8    LMi,142.885,35.1031,5.37,1.53,,2.4938144614163966,0.6126676753636782,6.6271,,10,150.89556517933937,-98.44246057403721,74.4918519636391,86.77279261351835,"(1.0, 0.3111675463746394, 0)",,,,Leo Minor,LMi,
HR377,Kap Tuc,18.9421,-68.8761,4.86,0.47,0.061,0.33060624902877717,-1.1715360889560467,47.72,,15,20.955574182732608,7.705052473453736,2.644392381273791,-19.307393522772436,"(0.2148057702126096, 1.0, 1.0)",,,,Tucana,Tuc,
HR3770,,142.4771,-26.5897,5.48,1.36,,2.4866945658616664,-0.4434948755624846,4.0447,,10,247.23712512670903,-177.11637161106685,136.01865935671003,-106.08916653011148,"(1.0, 0.6462543884729001, 0)",,,,,,
HR3771,24    UMa,143.6204,69.8303,4.56,0.77,0.042,2.5066461966972144,1.2187693631105179,31.1546,,15,32.09798874002555,-8.91042152632547,6.564470135656139,30.12960340290063,"(1.0, 1.0, 0.34099267063921385)",,,,Ursa Major,UMa,
HR3772,,142.5942,-15.5772,5.85,1.2,,2.488729184998376,-0.2517226717394932,14.866,,10,67.2675904749092,-51.74987031541294,39.57481113366478,-16.754521012932585,"(1.0, 0.5054543807156494, 0)",,,,,,
HR3773,4Lam Leo,142.93,22.9681,4.31,1.54,0.02,2.4946012625010887,0.40086689597396585,8.7555,Alterf,15,114.21392267717435,-83.90678060175037,63.38887947796101,44.5681754269324,"(1.0, 0.2928966361857635, 0)",,,,Leo,Leo,
HR3774,,144.0283,74.3178,6.46,-0.1,,2.513766761919595,1.2971078887379621,6.4605,,5,154.78678120888475,-33.85851413336018,24.574174756997508,149.0256977594829,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3775,25The UMa,143.2142,51.6772,3.17,0.46,0.052,2.4995612086672097,0.9019390388835123,74.19,,20,13.478905512872355,-6.693869493734147,5.005047567909383,10.574616015192252,"(0.15493715932889807, 1.0, 1.0)",,,,Ursa Major,UMa,
HR3776,,142.1958,-62.2731,5.92,1.1,,2.481793137170817,-1.077337025519409,7.0906,,10,141.0317885651426,-52.78228086354328,40.94763420832452,-124.20663213156683,"(1.0, 0.634245401700503, 0)",,,,,,
HR3777,,141.7767,-71.6022,5.47,1.08,0.036,2.4744630974553417,-1.2286787325182658,15.7631,,10,63.439298107605744,-16.719778217744512,13.168374216529582,-59.762759986705305,"(1.0, 0.6615751098584507, 0)",,,,,,
HR3778,,143.28,49.4386,6.76,0.5,,2.5007211101193723,0.8628676082176644,9.963,,5,100.37137408411121,-52.3169143752093,39.023154093503784,76.25317469052858,"(0.38888888888888884, 1.0, 1.0)",,,,,,
HR3779,6    Leo,142.99,9.7158,5.07,1.37,,2.495644625142785,0.1695720940941488,5.2776,,10,189.4800666969835,-149.1352514923601,112.42267868379089,31.976768995083344,"(1.0, 0.625165123687126, 0)",,,,Leo,Leo,
HR378,89    Psc,19.45,3.6144,5.16,0.07,0.013,0.3394633728564573,0.06308438637909988,13.1721,,10,75.91803888521952,71.4432658679381,25.22899033690757,4.786066953255002,"(0, 2.220446049250313e-16, 1.0)",,,,Pisces,Psc,
HR3780,Zet1Ant,142.6892,-31.8914,7.0,0.09,0.001,2.490421890942761,-0.525499203459397,9.6052,,5,104.11027360179904,-71.63387503709907,54.588838354529194,-52.22638934211142,"(0, 2.220446049250313e-16, 1.0)",,,,Antlia,Ant,
HR3781,Zet1Ant,142.6921,-31.8894,6.18,0.03,0.001,2.490446653022308,-0.5255325981133534,9.5729,,5,104.46155292544579,-71.87553980557455,54.77018651137615,-52.40562457181528,"(0, 2.220446049250313e-16, 1.0)",,,,Antlia,Ant,
HR3782,5Xi  Leo,142.9863,11.2997,4.97,1.05,0.028,2.49558382726431,0.1972190952839714,14.2602,,15,70.12524368522182,-54.909067584462264,41.39735723054346,13.740557239190489,"(1.0, 0.7036310425336473, 0)",,,,Leo,Leo,
HR3783,,142.1275,-66.7019,5.91,0.01,,2.4805879535575244,-1.1396672193336772,11.993,,10,83.38197281747686,-27.505851727618804,21.391742069943874,-75.7520619051765,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR3784,,142.5217,-51.5172,5.45,-0.1,,2.4874657885183002,-0.8810916938521323,7.6851,,10,130.1219242430157,-65.70663509158051,50.37969214534901,-100.38047565630909,"(0, 2.220446049250313e-16, 1.0)",,,,,,
